price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_above,sqft_basement,zipcode
450000.0,4,2.25,2040,9565,1.0,3,1400,640,98133
461000.0,3,2.25,1850,7923,1.0,4,1150,700,98033
643000.0,4,2.5,2270,8391,2.0,3,2270,0,98029
700000.0,3,2.25,2330,11424,2.0,4,2330,0,98052
303700.0,3,2.5,1981,5700,2.0,3,1981,0,98030
672000.0,4,2.5,2440,10049,2.0,4,2440,0,98029
505000.0,3,2.5,1860,8060,2.0,4,1860,0,98029
234000.0,3,1.75,1490,8366,1.0,4,1010,480,98042
503000.0,4,2.5,2470,5044,2.0,3,2470,0,98155
606000.0,4,2.25,2390,8858,1.0,4,1740,650,98033
719000.0,3,2.5,2120,9307,2.0,4,2120,0,98006
381000.0,3,2.0,1770,14400,1.0,4,1770,0,98166
267000.0,3,2.5,2495,4400,2.0,3,2495,0,98001
519900.0,4,2.5,2403,6172,2.0,3,2403,0,98028
465000.0,4,1.75,1810,21650,2.0,4,1810,0,98077
292000.0,4,2.5,2060,5950,2.0,3,2060,0,98030
253000.0,3,1.75,1250,10122,1.0,3,1250,0,98010
658588.0,3,2.25,2560,41346,2.0,3,2560,0,98027
635000.0,4,2.25,1920,8910,1.0,4,1200,720,98005
439000.0,4,2.25,2240,8300,2.0,3,2240,0,98011
300000.0,3,2.5,1260,3855,2.0,3,1260,0,98059
345000.0,3,1.5,1360,13496,1.0,4,1360,0,98198
283500.0,4,2.25,2100,8050,2.0,3,2100,0,98055
685000.0,3,1.75,2210,8955,1.0,3,1560,650,98033
750000.0,3,2.5,2360,12987,2.0,3,2360,0,98006
245000.0,4,1.5,1280,8000,1.0,3,1280,0,98178
241000.0,3,2.0,1650,6000,1.0,3,1650,0,98023
350000.0,3,1.5,1430,12199,1.0,3,1130,300,98133
799000.0,4,2.75,2390,6820,2.0,4,2140,250,98115
290000.0,4,1.75,1990,18900,2.0,4,1870,120,98168
459000.0,3,1.75,1620,7330,1.0,4,1090,530,98034
264950.0,3,1.5,1470,11599,1.0,3,1070,400,98030
491500.0,3,2.25,2230,13100,1.0,4,1510,720,98006
566000.0,3,2.5,2090,6294,2.0,3,2090,0,98052
290000.0,3,2.25,1500,7308,1.0,4,1210,290,98055
352500.0,3,1.75,1860,7881,1.0,3,1160,700,98198
235867.0,4,2.0,1330,5926,1.0,4,1330,0,98056
500000.0,3,2.25,1760,11946,2.0,3,1760,0,98074
382000.0,3,2.25,1800,4500,2.0,3,1800,0,98019
359000.0,4,1.5,1890,6052,1.0,4,1890,0,98125
400000.0,4,1.5,1390,7200,1.0,3,1140,250,98133
519500.0,4,2.0,1540,17859,1.0,3,1540,0,98027
280000.0,4,2.25,2100,8075,2.0,3,2100,0,98003
515000.0,4,1.75,1730,7980,1.0,4,1730,0,98007
400000.0,3,2.25,1500,2692,2.0,3,1500,0,98034
652100.0,3,2.5,2380,5017,2.0,3,2380,0,98074
701000.0,4,1.5,1840,10080,2.0,3,1840,0,98118
640000.0,4,2.5,2341,9594,2.0,3,2341,0,98052
455800.0,3,2.5,1690,4584,2.0,3,1690,0,98053
504750.0,3,2.5,2490,21937,2.0,3,2490,0,98014
514000.0,3,1.5,1610,9964,1.0,3,1080,530,98052
532000.0,3,2.25,1910,35015,1.0,4,1430,480,98027
521000.0,3,1.75,1730,18250,1.0,3,1730,0,98011
577000.0,4,2.25,2360,7490,2.0,3,2360,0,98033
495000.0,4,2.5,2460,4862,2.0,3,2460,0,98028
249000.0,3,1.5,1700,8247,1.0,3,1010,690,98031
230000.0,4,2.0,1220,9100,1.5,4,1220,0,98023
442000.0,4,2.5,2520,7253,2.0,3,2520,0,98059
360000.0,4,2.5,2390,7115,2.0,3,2390,0,98092
390000.0,3,1.75,1320,7725,1.0,3,1320,0,98058
432900.0,3,2.5,2210,9226,2.0,3,2210,0,98045
621138.0,3,2.25,2180,7741,2.0,3,2180,0,98074
270000.0,3,2.25,2080,4252,1.5,3,1550,530,98042
610000.0,4,2.25,2090,35040,1.0,3,1490,600,98075
264000.0,3,1.5,1470,14821,1.0,4,1470,0,98042
550000.0,3,1.75,1650,3200,1.5,3,1650,0,98102
337000.0,3,2.0,1690,9087,1.0,3,1690,0,98042
775000.0,4,2.5,2540,28563,1.0,3,2540,0,98052
425000.0,3,2.25,1570,7475,1.0,4,1200,370,98034
409900.0,3,2.5,1690,1200,2.0,3,1410,280,98106
657500.0,4,1.75,1620,7560,1.0,4,1380,240,98117
391000.0,3,2.0,1490,9000,1.0,4,1490,0,98006
420000.0,4,2.5,2110,9825,2.0,3,2110,0,98059
350000.0,3,1.75,1830,9425,1.0,3,1590,240,98146
250000.0,4,2.25,1730,8400,1.0,3,1730,0,98001
365000.0,4,2.25,1990,21312,1.0,4,1990,0,98058
245000.0,3,2.0,1450,9333,2.0,4,1450,0,98003
265900.0,3,2.0,1180,7793,1.0,4,1180,0,98031
299000.0,4,2.5,1820,7575,1.0,3,1220,600,98058
307500.0,3,2.25,1646,7364,2.0,3,1646,0,98038
720000.0,3,1.5,1590,7080,1.0,3,1310,280,98136
434500.0,3,1.75,1650,7965,1.0,4,1650,0,98034
607010.0,4,2.5,2180,4000,2.0,3,1700,480,98118
294000.0,3,1.75,1530,9362,1.0,3,1530,0,98038
303000.0,3,2.5,1850,4957,2.0,3,1850,0,98092
605000.0,3,1.75,2330,6000,1.5,4,1630,700,98126
300000.0,3,1.5,1500,14750,1.5,4,1500,0,98168
443500.0,3,2.0,1920,7598,1.0,4,1920,0,98177
655000.0,3,2.5,2320,4721,2.0,3,2320,0,98075
372500.0,3,1.75,1550,12956,1.0,3,1210,340,98045
390000.0,3,1.75,1790,7123,1.0,3,1790,0,98019
895000.0,3,2.5,2500,7746,2.0,4,1910,590,98112
703770.0,4,2.25,2550,12918,2.0,3,2550,0,98006
249950.0,3,1.75,1320,10454,1.0,4,1320,0,98002
378000.0,4,2.5,1890,12236,1.0,3,1230,660,98045
537500.0,4,2.5,2550,4630,2.0,3,2550,0,98075
290000.0,3,2.0,1760,6600,1.0,3,1760,0,98030
349500.0,3,2.0,1270,3600,1.0,3,1270,0,98122
549500.0,3,1.75,1620,8438,1.0,4,1620,0,98125
550000.0,4,2.5,1670,5116,2.0,3,1670,0,98155
180500.0,3,1.5,1540,9800,1.0,3,1010,530,98058
540000.0,4,2.0,1990,29078,2.0,3,1990,0,98074
520000.0,3,1.75,2300,35722,1.0,3,2300,0,98072
177500.0,3,1.5,1220,6000,1.0,3,1220,0,98055
325000.0,3,2.25,1890,9646,1.0,3,1890,0,98168
411000.0,3,1.75,1490,9844,1.0,4,1190,300,98155
835100.0,4,2.5,2380,12573,1.0,4,2380,0,98005
450000.0,3,2.25,1780,9969,1.0,3,1450,330,98034
238000.0,3,2.5,1650,2807,2.0,3,1650,0,98055
340000.0,3,1.75,2190,12626,2.0,4,2190,0,98042
272750.0,4,1.5,1800,8786,1.0,3,1330,470,98146
520000.0,4,2.0,2000,6380,2.0,4,1860,140,98115
365000.0,3,1.5,1300,12240,1.0,3,1300,0,98028
425000.0,4,2.0,1330,9188,1.5,3,1330,0,98198
400000.0,4,1.75,1850,6480,1.0,4,1120,730,98108
335000.0,4,2.5,2240,9701,2.0,3,2240,0,98023
331500.0,4,1.75,1820,14319,1.0,4,1820,0,98059
220000.0,4,2.0,2340,10507,1.5,4,2340,0,98030
285000.0,4,2.25,1830,8734,2.0,4,1830,0,98030
224000.0,4,1.5,1600,9289,1.0,4,1600,0,98002
510000.0,3,2.25,2370,38639,1.0,3,1930,440,98077
390000.0,3,1.5,1610,13500,1.0,3,1060,550,98155
700000.0,3,1.75,2000,14733,1.0,4,2000,0,98005
470000.0,3,2.25,2220,9800,2.0,3,2220,0,98155
374000.0,3,1.75,2000,9416,1.0,4,2000,0,98033
576000.0,4,2.5,2440,28405,2.0,3,2440,0,98028
196440.0,3,2.0,1560,7352,1.0,3,1560,0,98001
340000.0,3,1.75,1740,46580,1.0,4,1740,0,98010
561000.0,3,2.0,2000,7000,2.0,3,2000,0,98136
270000.0,3,2.25,1520,7930,1.0,3,1160,360,98038
469000.0,3,2.25,1820,8446,2.0,3,1820,0,98034
365000.0,3,1.5,1640,8301,1.0,3,1290,350,98155
453000.0,3,2.5,1820,16300,1.0,4,1220,600,98166
187500.0,3,1.5,1180,7000,1.0,4,1180,0,98023
300000.0,3,1.75,1280,12776,1.0,4,1280,0,98031
338000.0,3,2.5,2470,4948,2.0,3,2470,0,98038
360400.0,3,2.5,1630,11592,2.0,3,1630,0,98011
300000.0,3,1.75,1830,51836,1.0,4,1430,400,98059
264000.0,3,1.75,1760,7482,1.0,4,1760,0,98023
435000.0,3,2.0,2660,16677,1.0,3,2210,450,98038
200000.0,3,1.5,2060,15837,1.5,3,2060,0,98055
445000.0,4,2.5,2340,3784,2.0,3,2340,0,98106
379500.0,3,2.25,2070,14196,2.0,3,2070,0,98059
372000.0,4,2.75,2610,8967,2.0,4,2610,0,98042
541100.0,4,2.25,2510,9800,2.0,3,2510,0,98072
600000.0,3,2.25,2240,9314,2.0,3,2240,0,98074
530000.0,4,2.25,2210,7665,2.0,4,2210,0,98006
390000.0,4,1.75,2330,8364,1.0,4,2330,0,98058
487250.0,4,2.0,1690,3250,1.5,3,1550,140,98103
299000.0,4,2.5,1950,3000,2.0,3,1950,0,98178
305000.0,4,2.5,2430,9103,2.0,3,2430,0,98023
327500.0,3,2.25,1770,8755,1.0,3,1330,440,98058
269000.0,3,2.0,1210,7136,1.0,3,1210,0,98031
443000.0,3,1.75,1530,8028,1.0,3,1200,330,98177
552500.0,3,1.75,2040,5775,1.0,3,1410,630,98199
341000.0,3,1.5,1720,7119,1.5,4,1720,0,98155
279000.0,4,2.25,2090,8941,2.0,3,2090,0,98058
686000.0,4,2.25,2130,10650,2.0,4,2130,0,98006
780000.0,3,2.5,2610,7567,2.0,3,2610,0,98052
580000.0,4,2.75,2330,6703,1.5,3,1710,620,98177
465000.0,4,2.5,2200,3141,2.0,3,2060,140,98144
206000.0,4,2.0,1720,7560,1.0,3,1720,0,98001
615000.0,3,2.5,2250,10171,2.0,3,2250,0,98006
240000.0,4,1.5,1920,7973,1.0,3,1920,0,98178
574000.0,3,2.0,2060,7000,1.0,4,2060,0,98029
415000.0,3,1.5,1490,7275,1.0,3,1090,400,98034
439000.0,4,2.25,2570,9503,2.0,3,2570,0,98011
477000.0,3,2.25,1260,3000,2.0,3,1260,0,98029
587500.0,4,2.25,1780,6120,1.0,3,1310,470,98115
453250.0,4,2.5,2260,6300,2.0,3,2260,0,98019
360000.0,3,2.25,2200,8000,2.0,3,2200,0,98055
550000.0,4,1.75,2030,5688,2.0,4,1730,300,98146
260000.0,3,1.75,1340,8000,1.0,3,1340,0,98038
249000.0,3,1.5,1580,7200,1.0,4,1080,500,98092
380000.0,3,2.0,1840,8580,1.0,3,1840,0,98058
520000.0,4,1.75,1240,4532,1.5,4,1240,0,98117
353500.0,4,2.25,1760,9602,2.0,3,1760,0,98058
386500.0,3,1.75,1520,7350,1.0,4,1140,380,98034
339000.0,4,2.5,1830,8601,2.0,3,1830,0,98038
625000.0,3,2.0,2140,3600,2.0,3,1680,460,98116
207000.0,4,2.5,2100,19680,1.5,3,2100,0,98055
370000.0,4,2.5,2100,19680,1.5,3,2100,0,98055
475000.0,3,2.5,1460,4961,1.0,4,1150,310,98033
618000.0,3,2.5,2340,3630,2.0,3,2340,0,98122
616300.0,3,2.0,1700,8400,2.0,3,1700,0,98033
348000.0,3,1.5,1330,6768,1.0,4,1330,0,98155
425000.0,3,2.5,1630,10762,1.0,3,1630,0,98011
835000.0,3,1.75,1490,3840,2.0,3,1490,0,98033
350000.0,3,2.5,1630,3425,2.0,3,1630,0,98059
349000.0,4,2.5,2280,4096,2.0,3,2280,0,98056
320000.0,3,2.5,1590,3480,2.0,3,1590,0,98056
580000.0,3,2.5,2200,11000,2.0,3,2200,0,98008
550000.0,3,2.25,2160,37000,1.5,4,1760,400,98052
755000.0,4,2.5,2120,10202,1.0,4,1620,500,98005
470000.0,4,2.5,1850,11250,1.5,3,1210,640,98074
439950.0,4,2.5,2380,12067,2.0,3,2380,0,98059
325000.0,3,1.75,2250,26337,1.0,3,2250,0,98092
339950.0,3,2.0,1340,10200,1.5,3,1340,0,98133
315000.0,3,1.75,1660,8160,1.0,4,1660,0,98166
411753.0,3,2.5,1710,3795,2.0,3,1710,0,98053
210000.0,3,2.0,1440,10111,1.0,3,1440,0,98001
640000.0,4,1.75,2020,16120,1.0,3,2020,0,98010
467000.0,3,2.5,1530,3984,2.0,3,1530,0,98029
316500.0,3,1.75,1460,6360,1.0,3,1010,450,98106
490000.0,3,2.0,1450,2400,1.5,3,1450,0,98107
378000.0,4,1.75,1990,23200,1.0,4,1990,0,98059
335000.0,3,1.5,1560,9600,1.0,4,1560,0,98033
550000.0,3,2.5,2260,4165,2.0,3,2260,0,98075
275000.0,3,1.75,1490,8000,1.0,3,1490,0,98030
284200.0,3,2.5,1570,9292,1.0,3,1110,460,98001
215000.0,4,1.5,1430,8775,1.0,3,1030,400,98023
347000.0,3,1.75,1240,8050,1.0,4,1240,0,98074
232500.0,3,2.0,1370,9760,1.0,4,1110,260,98023
390000.0,4,2.25,1770,33132,1.0,4,1190,580,98058
590000.0,4,2.5,2340,8971,2.0,3,2340,0,98029
429800.0,3,2.0,1970,7000,1.0,3,1970,0,98038
302000.0,4,1.75,1530,17664,1.5,3,1530,0,98058
800000.0,4,1.5,1790,3952,1.5,4,1790,0,98103
250000.0,3,2.5,1700,6000,2.0,3,1700,0,98092
412000.0,3,1.75,1950,52256,1.0,4,1950,0,98042
252000.0,3,2.0,1340,5670,2.0,3,1340,0,98055
780000.0,4,2.25,2260,16188,1.0,3,2260,0,98006
695000.0,3,2.5,2390,4555,2.0,3,2390,0,98074
562500.0,4,2.5,2440,7322,2.0,3,2440,0,98056
402500.0,4,2.5,2600,11951,2.0,3,2600,0,98023
335000.0,4,2.5,2330,7050,2.0,3,2330,0,98178
299000.0,3,1.75,1730,14270,1.0,3,1730,0,98065
722500.0,4,2.5,2460,9296,2.0,3,2460,0,98007
280000.0,3,2.5,1650,6000,2.0,3,1650,0,98030
176250.0,4,2.0,1440,6702,1.0,4,1440,0,98002
625000.0,3,1.75,1660,4800,2.0,3,1660,0,98112
272000.0,3,2.0,1380,7476,1.0,3,1380,0,98001
352000.0,4,2.5,2470,5015,2.0,3,2470,0,98038
340000.0,4,2.5,2380,7850,2.0,3,2380,0,98055
380000.0,4,1.75,1740,9150,1.0,3,1740,0,98188
505000.0,3,2.5,2100,17882,2.0,4,2100,0,98059
464900.0,4,2.25,2020,8424,1.0,4,1380,640,98034
650000.0,3,2.0,2520,5980,1.0,3,1790,730,98116
250000.0,3,2.5,1530,2890,2.0,3,1530,0,98108
320000.0,3,2.5,1530,2890,2.0,3,1530,0,98108
340000.0,4,2.25,2530,24700,2.0,3,2530,0,98031
528000.0,4,1.75,1860,9750,1.0,3,1460,400,98034
545000.0,4,1.75,1940,8990,1.0,4,1560,380,98034
235000.0,4,2.75,1770,10184,1.0,3,1250,520,98023
272000.0,3,2.5,1790,6371,2.0,3,1790,0,98092
380000.0,4,1.75,1720,9600,1.0,4,1720,0,98059
297000.0,3,2.5,1690,4988,2.0,3,1690,0,98038
349000.0,4,2.5,2190,7294,2.0,3,2190,0,98023
319990.0,4,1.5,1890,10707,1.0,3,1890,0,98148
272500.0,3,2.0,1540,6250,1.0,3,1540,0,98038
400000.0,4,2.0,1350,7255,1.0,4,1350,0,98125
550000.0,3,2.5,1900,3255,2.0,3,1900,0,98007
460000.0,3,2.5,1730,8490,1.0,3,1210,520,98034
632500.0,4,2.5,2090,10306,2.0,3,2090,0,98074
361000.0,3,1.75,1650,11220,1.0,4,1650,0,98077
715000.0,3,2.5,2410,46609,2.0,3,2410,0,98053
545000.0,4,1.5,1370,3708,1.5,3,1370,0,98117
295000.0,3,2.5,1460,7936,2.0,3,1460,0,98038
502000.0,4,1.5,1700,8400,1.0,3,1700,0,98177
491000.0,3,2.0,2005,7000,1.0,3,1605,400,98122
310000.0,3,2.5,1990,3600,2.0,3,1990,0,98038
310000.0,3,1.75,1420,7650,1.0,4,1100,320,98056
272000.0,4,2.5,1870,5692,2.0,3,1870,0,98058
307000.0,3,2.0,1790,7259,1.0,3,1390,400,98058
491500.0,4,2.75,2100,7236,1.0,3,1400,700,98034
345000.0,3,2.25,2120,15003,2.0,3,2120,0,98059
339900.0,4,1.75,2600,18042,1.0,4,2020,580,98092
180500.0,3,2.5,1800,8518,2.0,3,1800,0,98030
325000.0,3,2.5,1800,8518,2.0,3,1800,0,98030
235000.0,3,1.75,1190,7280,1.0,4,1190,0,98092
463000.0,4,2.5,1980,6660,2.0,4,1980,0,98034
655000.0,3,2.0,1410,4800,1.5,4,1410,0,98118
251700.0,3,2.25,1810,11800,1.0,3,1240,570,98178
400000.0,4,2.0,1560,8250,1.0,3,1320,240,98177
292500.0,4,1.75,2140,8162,1.0,3,1420,720,98023
270000.0,3,2.25,2390,7000,1.0,4,1990,400,98058
353000.0,3,2.75,2170,8396,2.0,3,2170,0,98038
585000.0,3,1.75,1850,7735,1.0,4,1850,0,98027
605000.0,3,1.75,1850,8823,1.0,4,1370,480,98008
550000.0,3,2.5,2250,7752,2.0,4,2250,0,98011
665000.0,3,1.75,1800,8000,1.0,3,1800,0,98008
332000.0,3,2.25,2120,14915,1.0,3,1720,400,98001
280000.0,3,2.5,1860,6607,2.0,3,1860,0,98023
346300.0,4,2.5,2590,11018,2.0,3,2590,0,98092
342500.0,3,2.0,2080,11375,1.0,3,2080,0,98022
270000.0,3,2.5,1670,8364,1.0,4,1300,370,98042
333000.0,4,2.5,2400,7270,2.0,3,2400,0,98003
330000.0,3,2.5,1680,11312,1.0,3,1080,600,98146
360000.0,4,2.0,1850,8827,1.0,3,1850,0,98155
490000.0,3,1.75,1720,12540,1.0,4,1720,0,98006
399000.0,3,2.25,1880,12473,1.0,3,1420,460,98028
340000.0,4,2.5,2360,7475,2.0,3,2360,0,98031
612000.0,3,2.5,2180,5496,2.0,3,2180,0,98029
604000.0,4,2.5,2260,7753,2.0,3,2260,0,98029
250000.0,3,1.75,1770,8868,1.0,4,1770,0,98002
258500.0,3,2.0,1460,7930,1.0,3,1460,0,98038
550000.0,4,2.0,1660,12377,1.0,3,1660,0,98008
257000.0,3,1.75,1850,10920,1.5,3,1850,0,98034
235000.0,4,2.0,1570,9415,2.0,4,1570,0,98092
275000.0,3,2.5,1600,7000,2.0,4,1600,0,98038
465000.0,3,1.75,1490,10757,1.0,3,1060,430,98034
265000.0,4,2.5,2040,4443,2.0,3,2040,0,98092
529219.0,4,2.25,1990,7610,1.0,4,1290,700,98008
600000.0,3,2.25,1900,46609,1.5,4,1440,460,98072
295450.0,3,2.0,2030,17120,1.0,4,1890,140,98092
205000.0,4,2.0,1450,8175,1.0,4,1450,0,98031
310000.0,3,1.5,1460,9908,1.0,3,1460,0,98148
510000.0,3,1.75,2170,26460,1.0,3,1450,720,98074
509950.0,3,2.5,1970,9153,2.0,3,1970,0,98028
600000.0,4,2.25,2090,45738,2.0,3,2090,0,98053
515000.0,3,1.75,1600,20873,1.0,3,1600,0,98006
245000.0,4,2.0,1870,8750,1.0,3,1870,0,98022
265000.0,3,2.5,1440,7741,1.0,4,1000,440,98031
270000.0,4,2.5,1750,6397,2.0,3,1750,0,98023
213550.0,3,2.5,1580,8541,2.0,3,1580,0,98001
235000.0,3,1.5,1300,7600,1.0,4,1300,0,98022
546800.0,4,1.5,1520,5910,1.0,3,1020,500,98115
610000.0,4,2.25,1660,7350,1.0,3,1660,0,98008
288350.0,3,1.5,1860,7963,1.0,3,1200,660,98188
775000.0,4,2.5,2300,6158,2.0,3,2300,0,98115
429500.0,3,2.75,1650,7272,1.0,4,1230,420,98034
225000.0,3,1.5,1310,10491,1.0,4,1310,0,98042
354950.0,3,1.75,1780,9689,1.0,3,1130,650,98072
522250.0,4,2.5,2340,41600,1.0,3,1640,700,98077
275000.0,3,2.5,1720,8755,1.0,3,1000,720,98023
390000.0,3,1.5,1600,10440,1.0,3,1600,0,98125
260000.0,3,1.5,1320,9750,1.0,3,1320,0,98148
342000.0,4,2.5,2300,6448,2.0,3,2300,0,98030
252000.0,3,1.75,1430,7700,1.0,4,980,450,98031
357000.0,3,1.75,2400,14012,1.0,3,2400,0,98003
369160.0,4,2.25,2120,9680,2.0,4,2120,0,98003
471000.0,3,2.5,2010,4059,2.0,3,2010,0,98034
450000.0,3,1.5,1770,17208,1.0,3,1160,610,98006
270000.0,4,2.0,1830,5220,1.5,3,1830,0,98118
226740.0,3,1.5,1410,8800,1.0,4,1410,0,98092
283000.0,3,2.0,1820,15068,2.0,3,1520,300,98022
445000.0,4,1.75,2430,13211,1.5,4,2430,0,98024
315000.0,4,2.75,2200,8580,1.0,3,1860,340,98023
510000.0,3,2.0,1600,4510,1.0,3,990,610,98103
328000.0,4,2.5,1990,3980,2.0,3,1990,0,98058
358000.0,4,2.5,1830,7308,2.0,3,1830,0,98038
325000.0,3,2.5,2540,4260,2.0,3,2540,0,98042
230000.0,4,2.0,1440,10800,1.0,4,1440,0,98001
705380.0,3,2.5,2490,4343,2.0,3,2490,0,98029
815000.0,4,2.25,2000,3800,2.0,3,2000,0,98115
255000.0,4,2.5,2070,7800,2.0,3,2070,0,98003
232000.0,3,2.0,1280,13356,1.0,3,1280,0,98042
262000.0,4,2.5,2020,6236,2.0,3,2020,0,98001
674750.0,4,2.5,2590,9753,2.0,3,2590,0,98075
575000.0,4,2.5,2520,35636,2.0,3,2520,0,98053
469000.0,3,2.25,2070,9957,1.0,3,1440,630,98155
363000.0,3,2.0,1750,7000,1.0,3,1750,0,98038
282000.0,3,2.25,1552,3600,2.0,3,1552,0,98092
269950.0,4,2.5,1960,7230,2.0,3,1960,0,98023
193000.0,3,1.5,1180,7000,1.0,4,1180,0,98023
340000.0,4,2.25,2230,6791,2.0,3,2230,0,98038
371000.0,3,2.5,2150,8361,2.0,3,2150,0,98058
300000.0,3,2.5,1830,12750,2.0,3,1830,0,98168
299500.0,3,2.5,2090,7163,2.0,3,2090,0,98003
335000.0,4,1.75,1670,9472,1.0,3,1100,570,98106
450000.0,3,1.75,1610,11200,1.0,3,1610,0,98033
322500.0,4,2.5,1940,7107,2.0,3,1940,0,98038
655000.0,4,2.5,2570,4412,2.0,3,2570,0,98034
435000.0,4,2.25,1990,8548,2.0,3,1990,0,98033
242000.0,3,2.0,1260,8092,1.0,3,1260,0,98038
280000.0,3,1.75,1590,7280,1.0,3,1140,450,98058
580000.0,4,2.5,2220,7064,2.0,3,2220,0,98029
525000.0,4,2.5,2303,16801,2.0,3,2303,0,98019
562000.0,3,1.75,1600,10530,1.0,3,1600,0,98155
335000.0,3,2.5,1700,6698,2.0,3,1700,0,98038
490000.0,3,1.75,1540,9000,1.0,3,1540,0,98125
445000.0,4,2.5,2280,42077,2.0,3,2280,0,98042
355000.0,3,2.25,2550,9674,1.0,3,1850,700,98178
737500.0,3,1.75,2320,10900,2.0,3,2320,0,98115
306000.0,4,2.5,2490,8124,2.0,3,2490,0,98092
381000.0,3,2.5,1470,3999,2.0,3,1470,0,98065
703000.0,3,2.0,1360,5980,1.5,3,1360,0,98116
262000.0,3,1.75,1320,6530,1.0,4,1320,0,98023
353000.0,3,2.0,1210,14499,1.0,3,1210,0,98045
500000.0,4,2.5,1940,7607,2.0,3,1940,0,98052
332000.0,4,2.5,1980,6566,2.0,3,1980,0,98042
824000.0,4,2.5,2320,14240,1.0,4,1620,700,98008
290000.0,4,2.0,1660,4788,1.0,3,1660,0,98144
700000.0,3,2.5,1660,1545,2.0,3,1400,260,98109
679000.0,4,1.5,1420,4923,1.5,4,1420,0,98103
543000.0,4,2.5,2060,8451,2.0,3,2060,0,98133
340500.0,3,1.75,1810,10463,1.0,4,1810,0,98058
425000.0,3,2.0,1540,8011,1.0,3,1540,0,98011
353000.0,3,2.5,2510,9240,2.0,4,2510,0,98022
540000.0,3,2.5,1670,5146,2.0,3,1670,0,98029
660000.0,4,1.75,1870,10450,1.0,3,1620,250,98005
195000.0,3,1.5,1190,8726,1.0,3,1190,0,98146
560000.0,4,1.75,2150,8555,1.0,4,1460,690,98106
475000.0,3,2.5,2370,3239,2.0,3,1950,420,98072
650000.0,3,2.5,2190,3600,2.0,3,2190,0,98029
620000.0,3,2.25,1660,3478,1.5,4,1100,560,98117
526000.0,3,1.75,1780,37801,1.0,3,1300,480,98075
342000.0,4,2.0,1570,11200,1.0,3,1120,450,98011
462000.0,3,1.5,1710,4500,1.5,3,1410,300,98118
545000.0,4,2.5,2090,6023,2.0,3,2090,0,98029
269000.0,3,2.5,1560,4200,2.0,3,1560,0,98038
356500.0,4,2.5,2570,11473,2.0,3,2570,0,98003
535000.0,3,2.75,2300,12197,2.0,3,2300,0,98166
340000.0,3,2.5,1400,4800,1.0,3,1200,200,98117
537000.0,3,2.5,1400,4800,1.0,3,1200,200,98117
661000.0,4,2.5,2496,8058,2.0,3,2496,0,98052
419950.0,3,2.25,2280,8500,1.0,4,1680,600,98034
552500.0,3,2.5,2450,3582,2.0,3,2450,0,98072
390000.0,3,2.5,2480,53250,2.0,3,2480,0,98042
465000.0,3,2.5,1440,4473,2.0,3,1440,0,98053
299900.0,4,2.5,1580,3632,2.0,3,1580,0,98038
235000.0,4,2.5,1810,39639,1.0,3,1230,580,98042
276000.0,3,2.5,2495,4400,2.0,3,2495,0,98001
265000.0,4,1.5,1740,12728,1.0,4,1180,560,98003
313000.0,4,2.5,2460,10320,2.0,3,2460,0,98092
265000.0,3,2.25,1630,10969,2.0,3,1630,0,98001
646000.0,3,2.75,2460,6413,2.0,3,2460,0,98028
493000.0,3,2.25,1790,11393,1.0,3,1790,0,98052
275000.0,3,2.5,1480,15639,2.0,3,1480,0,98045
455000.0,3,2.25,1470,4653,2.0,4,1470,0,98029
630000.0,3,1.75,1540,6930,1.0,3,1250,290,98115
212000.0,4,1.75,1250,12705,1.0,4,1250,0,98023
675000.0,3,1.75,1710,5913,1.0,4,1120,590,98199
387000.0,3,1.5,1340,6500,1.0,3,1340,0,98034
347500.0,4,2.75,2290,7000,2.0,3,2290,0,98058
375000.0,3,1.75,1440,8775,1.0,3,1440,0,98034
620000.0,4,2.5,2580,7465,2.0,3,2580,0,98074
565000.0,3,2.5,1880,12368,1.0,4,1260,620,98005
399500.0,3,1.75,2420,12676,2.0,3,2420,0,98045
352500.0,3,2.0,1920,33630,1.0,3,1920,0,98056
259000.0,3,2.0,1870,5909,1.0,3,1270,600,98030
733000.0,3,2.5,2160,9888,2.0,4,2160,0,98052
561000.0,4,2.5,2570,5250,2.0,3,2570,0,98029
540000.0,4,2.5,1850,7850,2.0,3,1850,0,98052
379000.0,3,2.5,1740,30886,2.0,3,1740,0,98045
399950.0,3,2.5,2000,30605,2.0,4,2000,0,98042
580000.0,4,2.25,2160,9593,1.0,3,2160,0,98008
700000.0,3,2.0,2130,4299,1.5,4,1680,450,98144
279900.0,3,1.75,1580,8151,1.0,4,1100,480,98198
606000.0,4,2.5,2110,13850,2.0,3,2110,0,98027
677100.0,3,2.0,2110,9199,1.0,3,2110,0,98074
465000.0,3,2.0,1430,7125,1.0,4,1430,0,98074
420000.0,3,2.5,2060,7020,1.0,4,1460,600,98177
257500.0,3,1.75,1530,14087,1.0,3,1070,460,98042
536000.0,3,1.75,1580,3764,1.5,3,1280,300,98107
246500.0,3,1.5,1270,11600,1.0,4,1270,0,98031
395000.0,3,1.75,1480,7700,1.0,3,1480,0,98034
739000.0,3,2.25,2220,10530,1.0,4,1700,520,98052
305000.0,3,1.5,1480,9086,1.0,3,1480,0,98168
656000.0,3,1.75,1480,7475,1.5,3,1480,0,98115
